non-duplicate	error while compiling speech_tools can not find -lcurses	Rhythmbox crashes after trying to sync with Ipod
duplicate	Why is gksu no longer installed by default?	Why isn't gksu in 13.04?
duplicate	Unity 3d no longer works after installing 12.04	Ubuntu 12.04 responsiveness very slow on Nvidia 8800?
non-duplicate	Epson Perfection V600 Photo Scanner	.php files are downloaded instead of being parsed by Apache
duplicate	Error when running gtk-redshift	Redshift doesn't work with Lubuntu
duplicate	How do I reset a lost administrative password?	Difficult Problem - I'll Try To Explain
non-duplicate	System is running in low-graphics mode: 13.10	Change directory to an external disk
non-duplicate	can microsoft detect pirate licence after formatted & installed ubuntu in hard disk?	How do I install ubuntu without losing data?
duplicate	Basic Web Development IDE/Editor like Dreamweaver?	I need an Open source Dreamweaver alternative
duplicate	How do I fix a "Problem with MergeList" or "status file could not be parsed" error when trying to do an update?	Error Message regarding update manager
duplicate	Unity doesn't load, no Launcher, no Dash appears	Unity just disappears after changing launcher icon size and won't come back
duplicate	How can I install a Canon Printer MP190 driver?	USB Printer Canon Pixma MP550 installed, recognized, but does nothing
non-duplicate	Shift+delete not working right in Xubuntu 14.04	Since August I can't upgrade the kernel any more
non-duplicate	Xmonad and panels in gnome-shell	running apt-get update shows GPG error
non-duplicate	Dell Inspiron 5720 battery manager?	How to access the pixel data that is displayed on screen?
duplicate	How can I disable recent documents in Unity?	privacy feature in 12.04 doesnt work?
duplicate	Unity doesn't load, no Launcher, no Dash appears	Ubuntu 12.04 fails to load gnome/unity (?) after login
duplicate	My computer boots to a black screen, what options do I have to fix it?	Blank Screen after Start
non-duplicate	Nvidia Optimus card does not work?	Files automatically deleted
non-duplicate	How to create an Ask Ubuntu search button in gnome-shell?	Ubuntu switches Sound Device when Headphones are plugged in
non-duplicate	Login sound disabled	How do I enable automatic login in Mythbuntu 11.10
duplicate	Will upgrading Windows 8 to 8.1 affect Ubuntu?	Unable to boot from Ubuntu 13.10 DVD or USB after windows 8.1 update
non-duplicate	UbuntuOne using bash script to copy files	WiFi is not working in ubuntu 12.10
duplicate	How can I install Windows software or games?	Windows on Ubuntu
duplicate	What are the system requirements for each flavour of Ubuntu Desktop	can I install ubuntu 13.10 on a lap with core i3 x 64, 8gb ram?
non-duplicate	Windows 7 won't boot from GRUB	Bypass NTFS checking during boot in GRUB
non-duplicate	Dual booting WIndows 8.1 and Ubuntu 14.04 with UEFI on a system that isn't preinstalled?	Odd start up, blank then error, then quick boot 13.10
duplicate	Reasons why crontab does not work	Bash script not executing from crontab
duplicate	How do I troubleshoot S-Video + audio jack output not working?	How do I troubleshoot S-Video + audio jack output not working in Ubuntu?
duplicate	Not updating display settings when disconnecting external monitor	12.04 on Dell E6400 doesnt restart external displays when re-docked
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	recovering linux boot loader after reinstalling windows
duplicate	only one workspace after upgrade to 13.04	How to change desktop workspace?
non-duplicate	Mac with NO internal hard Drive/brokenEfi and ubuntu	Which players are known to be able or not to be able to play DVD saved as a directory on a Toshiba AC100 (ARM)
non-duplicate	Installing ubuntu 14.04 on macbook pro 4,1	No GUI on ubuntu 12.04 Server after install ubuntu-desktop
non-duplicate	Upstart service never starts or stops completely	Laptop overheats with ubuntu 14.04 while stay cool with windows 7
non-duplicate	Copy folders/files with permission denied error.. even with sudo nautilus	Broadcom 4311 driver issues
duplicate	Is there an emulator or wine type environment that would allow use of android apps on linux?	How to run WhatsApp on Ubuntu?
duplicate	My computer boots to a black screen, what options do I have to fix it?	Install ubuntu goes blank hp envy m7 touchsmart
non-duplicate	Windows FTP script download from Ubuntu	Cannot proceed on ubuntu upgrade from 10.04 to 12.04
non-duplicate	How to draw on mouse click in Gtk.DrawingArea using pygi	PPPD Is Locking the Modem and Not Releasing It
duplicate	How can I fix a 404 Error when updating packages?	couldn't open the software-center and sources
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Ubuntu side installation onto W8 Notepad (SSD fast boot)
duplicate	How to revert to GNOME Classic Desktop?	How do I switch to the Classic GNOME Desktop?
duplicate	Can I skip over releases when upgrading?	Is it possible to upgrade from 12.04 LTS to 13.04?
non-duplicate	Upstart is not finding my job	Wireless works under Gnome but not under KDE on the same Laptop
duplicate	Is there any Sound enhancers/equalizer?	Is there a way to adjust a "global equalizer"?
non-duplicate	Can't install via usb stick	No unity-2d folder in gconf-editor > desktop
duplicate	How many maximum CPUs does Ubuntu support by default?	Logical / Physical processors supported
duplicate	Installing Broadcom Wireless Drivers	Struggling to install broadcom 4311 on a HP 530 laptop running ubuntu 12.10
non-duplicate	why would Remmina stop working?	Seperate nemo bookmarks from sidebar
non-duplicate	High end ubuntu for 7 inch instead of 10 inch tablet	Ubuntu Server 12.04 - webmin & OpenVPN have both stopped accepting connections
duplicate	How to force a higher screen resolution from Ubuntu 12.04 and an NVidia GTX460?	XOrg failsafe error: Screen(s) found but none have a usable configuration - NVidia GTX 460
non-duplicate	Unable to mount internal hard drive	Install python setup tools for Ubuntu 12.04
duplicate	How can I install software or packages without Internet (offline)?	How can I install a package on Ubuntu if I have no internet access?
duplicate	Why are the hidden settings-folders not deleted when purging an application?	How do I completly remove software?
non-duplicate	WebCam doesn't work - Ubuntu 14.04 - Dell Inspiron 14 3421	Issues with Ubuntu/Win7 dual boot
duplicate	My computer boots to a black screen, what options do I have to fix it?	Dual-boot Windows/Linux update troubleshooting?
non-duplicate	Unable to add subdomains with nginx server	I want to install and get to building a personal MySQL DB
non-duplicate	Prevent new packages from linking start up scripts?	paid for ubuntu extra on paypal (twice I think) and it never brought me back
non-duplicate	Problem upgrading from 13.04 to 13.10	Step by step copy paste tutorial for configuring VNC/RDP without a reboot
non-duplicate	How does unity draw the fallback panel window buttons?	Issues with mouse and trackpad
non-duplicate	Inkscape with TexText	Processing triggers for menu gives syntax error for specific apps
non-duplicate	what's wrong with ubuntu to install package	Gimp opens too big for the screen in Ubuntu 12.10?
non-duplicate	Windows 8 not booting	How can I programatically find out which CPAN modules relate to packaged modules?
non-duplicate	QML: QtQuick Extension Plugin - What is URI?	Where can I get a better understanding of Repositories?
duplicate	Installing Broadcom Wireless Drivers	Problems recognizing Wireless card with Inspiron 1420
non-duplicate	webserver access to host shared folder	How to copy a flash USB content to a folder in my hard drive
non-duplicate	Sharing 2nd Hard Disk Drive in Ubuntu Server 12.4	cannot boot from usb and grub! ubuntu 12.10
duplicate	Installing the latest Node.js / MongoDB?	What to do with tar.gz
non-duplicate	Using multiple cheap server to scale my website needs, which technology?	My External Hard drive was not properly removed and now will not mount
duplicate	How do I install and use the latest version of GNOME?	Unity to Gnome help
duplicate	How to remove Ubuntu and put Windows back on?	Completely Uninstall Ubuntu 12.04.1
non-duplicate	VMPlayer does not flush all outputs to serial port	Compiz Grid feature abruptly stopped working correctly. Now ctrl +alt + num 4 and num 6 only allow half screen tiling
duplicate	Qt Quick UI templates missing from Qt Creator's New File or Project dialog	Qt Creator won't find "qmake"
non-duplicate	Specifying Python Distribution in Ubuntu 13.10 (for Continuum Anaconda Python)	How do I start conky when ubuntu starts up?
duplicate	How to share one pgp-key on multiple machines?	How do i back up my PGP key
duplicate	How do I fix a "Problem with MergeList" or "status file could not be parsed" error when trying to do an update?	How do I fix "The package lists or status file could not be parsed or opened" during an update?
duplicate	How to install software or upgrade from old unsupported release?	upgrade from 9.04 to 12
non-duplicate	Ubuntu install has frozen.	How can I set hotkeys?
non-duplicate	Gvfs / samba lookup slow since update to 14.04	Software index is broken; the culprit seem to be Adobe flashplugin
non-duplicate	X opens local firefox instead of distant one	Ubuntu 13.10 and Dell Inspiron 7520 SE (Intel 4000 and ATI radeon HD 7730m)
duplicate	How do I give Ubuntu more space (when installed inside Windows 7 (via wubi))?	Is it possible to extend the disk space available to a wubi install?
duplicate	Is there a command to upgrade a package and all its dependencies without upgrading all packages?	Upgrading only several packages, ou packages from one source
duplicate	How to fix Duplicate sources.list entry?	Multiple identical items in software sources other software
duplicate	How to download flash (streaming) videos from sites like youtube, dailymotion, vimeo, etc.?	How to download video from web page?
duplicate	How to disable automatic login?	How to enable login password in Ubuntu 12.10
duplicate	How to use Whatsapp mobile application on Ubuntu Touch?	How to install WhatsApp?
non-duplicate	File ownership in 13.04 set to messagebus instead of syslog for /var/log files	File sharing with Ubuntu 12.04 Server
non-duplicate	How to get Unity Dash Source code and compile it	Why does ATI Radeon have choppy display on Linux?
non-duplicate	very poor images quality in Chromium	gksudo 2 commands with one PW entry?
duplicate	How to set default folder view to "list"?	Ubuntu 13.04 Nautilus Tree View
duplicate	How to quickly and thoroughly use a LiveCD to test for hardware incompatibility?	How can I know that 11.10 won't introduce hardware compatibility problems?
